pnl_nohedge,pnl_vanilla,alive_final,ST
-101.74249586779797,-10.143426356642664,1,5558.465421519172
3.8757927635080875,-7.549231990320038,1,5452.577678579542
92.89636128447788,-2.3299457602134694,1,5140.839462535694
-103.45073233630893,-14.359916463782582,1,5560.178016055609
92.89636128447788,-16.56902920457276,1,5267.780600831761
92.89636128447788,-15.788949464461787,1,5335.947721409764
-51.77626221249122,-14.102625211611553,1,5508.371713568423
55.44688284179945,-8.539691885021583,1,5400.875019881965
-392.1424136904225,-10.11806258073068,1,5849.606210170213
83.80706210882124,-14.191741381715282,1,5372.442487875779
92.89636128447788,-2.5977630608392257,1,5189.952769444556
92.89636128447788,-3.157908596268552,1,5148.573178172597
92.89636128447788,-3.2490014095264854,1,5293.47144376562
92.89636128447788,-4.530994156203569,1,5224.167372260335
92.89636128447788,-3.711045327640015,1,5351.888539044967
92.89636128447788,-6.194504607699164,1,5189.467593706759
92.89636128447788,-3.7829104478250244,1,5222.309611052882
-76.59420564278594,-11.79035365577866,1,5533.2529727546125
-35.055023775365285,-13.481489089731369,1,5491.6078157605025
92.89636128447788,-5.9714661816313175,1,5298.387517055161
92.89636128447788,-1.0135740155358066,0,4997.349011320995
45.3314142775794,-10.854716451213903,1,5411.016295118691
-140.58662855521027,-14.186492507242093,1,5597.408653700066
-178.0131935643066,-17.391292571891938,1,5634.930701691495
92.89636128447788,-5.702629548329803,1,5293.795784224058
92.89636128447788,-1.0324057811645169,0,4881.454971169303
69.20325194668854,-12.228812714792184,1,5387.083555407039
-342.67677229824676,-12.977418240449538,1,5800.014371597986
48.90792942095119,-4.782098031218894,1,5407.430655538381
9.037514501601436,-11.188280799393993,1,5447.402788211482
92.89636128447788,-15.045329288035846,1,5277.349936581471
90.50967556633921,-6.551633730898521,1,5365.7227746517665
50.52211203971104,-10.870619200429722,1,5405.812354802705
92.89636128447788,-0.6872531151332659,0,4934.657901223373
92.89636128447788,-1.4771540112505552,0,5245.175098686907
86.59375931741125,-16.31351399072527,1,5369.648681220723
92.89636128447788,-4.285347656693374,0,4905.289244813463
92.89636128447788,-2.1359557327715866,1,5123.421957010679
-224.75342630157255,-11.701504690644413,1,5681.790178522245
-101.1758020768446,-16.89979246208938,1,5557.8972819740275
-79.03815723549855,-4.097210719654953,1,5535.703159378157
-181.87139205058546,-15.862428069036412,1,5638.7987432477385
-275.9838637686746,-9.464341198743455,1,5733.15131553269
92.89636128447788,-0.359806627603926,0,4972.617414771743
90.59519338108093,-4.586653681897914,1,5365.6370386632225
-64.14865897626623,-10.805925065199204,1,5520.775674899807
92.89636128447788,-12.20299909221933,1,5223.660659345638
92.89636128447788,-4.428395075129821,0,4960.628173522694
-1.8491739095299664,-6.201371083357898,1,5458.317250837987
92.89636128447788,0.11629888494681495,1,5344.64106205589
-122.34848038959441,-11.957896769292006,1,5579.123976210194
-186.88368814969076,-12.030885206345829,1,5643.823826760804
37.93373160136816,-8.982465858509805,1,5418.4328508281105
-116.52317530477916,-12.224962369018243,1,5573.283809555733
75.77001616759586,-17.722441716228335,1,5380.500037999406
92.89636128447788,-4.300651959816911,0,4888.499407567908
92.89636128447788,-0.9023530576646536,1,5313.464256196765
64.22341705234486,-9.057580561160687,1,5392.076094900031
-424.7790467759585,-13.33443707398908,1,5882.326106121565
92.89636128447788,-5.460211554017002,1,5196.325895949218
92.89636128447788,-6.4185142511438364,1,5133.860656312196
92.89636128447788,-2.3697504038634953,1,5076.074722917035
92.89636128447788,-8.49230809089152,1,5242.372538177148
92.89636128447788,-13.415352482566943,1,5245.694847887305
-135.872837872634,-6.998504546926597,1,5592.682837153177
92.89636128447788,-4.633014204032546,1,5312.132888340403
92.89636128447788,-14.393525410625532,1,5186.371949760019
-27.800184366742727,-15.296860772485033,1,5484.334467741674
92.89636128447788,-5.340910358556975,0,4837.265692117207
92.89636128447788,-8.708612243876411,1,5144.3343602868
92.89636128447788,-9.773887954975498,1,5262.521825621312
42.82708768894947,-9.830796116031102,1,5413.527010767374
-422.85798806824266,-9.209402952011715,1,5880.400146391952
92.89636128447788,-6.445940908915481,1,5239.351672031442
-87.44306916372105,-7.077409024397582,1,5544.129513991727
92.89636128447788,-3.6874961104147923,1,5092.940863775735
67.11832020087012,-19.187008755837425,1,5389.173806249093
52.294777035501305,-12.290535123373623,1,5404.035167368363
92.89636128447788,-1.8669768302479497,1,5265.491238552957
75.37790428188599,-15.869050076393858,1,5380.893150244413
-75.40234270370823,-8.276611462184235,1,5532.058069124306
10.352425592361612,-15.588397865997848,1,5446.084522507965
92.89636128447788,-21.117158651529014,1,5341.067748840056
6.680277067976263,-7.089204917423913,1,5449.766039450013
92.89636128447788,-6.2708425394855,1,5237.29464592763
-132.80180675995112,-9.072368225987987,1,5589.603971198868
92.89636128447788,-7.518919855876056,1,5218.695390532939
92.89636128447788,-10.96911854887933,1,5322.398872719889
92.89636128447788,-25.453822048803485,1,5269.023479529117
92.89636128447788,-5.1389589506363205,0,5058.463983880987
-66.6488595539,-15.25439825503804,1,5523.282254011178
-184.4807807753783,-10.019926735815943,1,5641.4147890680315
92.89636128447788,0.14690032641045292,1,5345.240235976351
92.89636128447788,-7.643388788303662,1,5272.026911014156
92.89636128447788,-5.596548531563414,1,5083.187206250769
89.49989208592918,-3.9368149199211366,1,5366.735134300687
92.89636128447788,-5.392043662173271,1,5199.668392079427
92.89636128447788,-7.247167795121079,1,5240.152309244428
92.89636128447788,-5.239052821152828,1,5203.7025014438905
-43.77785767092951,-12.433429931443612,1,5500.3529034267385
-198.4313982696178,-14.398177161518902,1,5655.40099750051
92.89636128447788,-17.14605602720595,1,5336.577469830419
-50.1788701477459,-8.90619543121855,1,5506.770246222971
33.39464790366683,-13.015596047455396,1,5422.983514676125
90.02388728446546,-3.5386344014977045,1,5366.209802280984
92.89636128447788,-4.725232486510157,1,5306.2034527787555
-119.47052195562233,-15.055804476715196,1,5576.238675503314
-15.491364329332484,-7.051088874402083,1,5471.994245334159
53.18015161210352,-10.145384200313167,1,5403.1475340163415
92.89636128447788,-7.708189114395502,1,5256.605493596404
-228.75929150393577,-18.88450504338158,1,5685.806263523199
92.89636128447788,0.009369190153243778,1,5341.464207650179
92.89636128447788,-2.827517818558851,0,5025.00115526518
-601.8109886962349,-10.85995298292687,1,6059.809693491503
92.89636128447788,-12.234926182024846,1,5300.187723337778
22.260384464949055,-8.31019288832971,1,5434.146183945807
92.89636128447788,-17.11275214987584,1,5265.018225144254
92.89636128447788,0.05432047625280227,0,5055.8745818508305
57.29248238617393,-16.04916164108613,1,5399.024711827776
92.89636128447788,-5.653243902459417,1,5292.648206760874
92.89636128447788,-7.858047463822016,1,5337.007101869146
68.33466511659918,2.620441559940595,1,5387.9543581835005
-4.87451958061294,-10.319233464458534,1,5461.350314797595
92.89636128447788,-3.4261635107091517,0,5266.895529822755
24.854317569510556,-13.097055766424518,1,5431.54563317626
92.89636128447788,-5.9069423456527925,1,5333.499189853245
92.89636128447788,-7.519925189442169,1,5248.944007955033
92.89636128447788,-3.8262326179882216,1,5339.24678872358
92.89636128447788,2.7089329730893397,1,5313.141073326387
92.89636128447788,-12.218717057138285,1,5304.595428717106
92.89636128447788,-3.9733051121028495,1,5336.748466314378
92.89636128447788,-1.3595482841435587,1,5259.520252754689
92.89636128447788,-4.774540224184136,1,5313.653734554778
-60.30077356854741,-12.920592565945498,1,5516.917972732941
3.8420201263941465,-4.729446343950144,1,5452.611537377706
92.89636128447788,-5.85132442417107,1,5106.201067546637
67.78617955249399,-7.82549841417384,1,5388.504243048808
-86.34833826914604,-5.421540069814995,1,5543.031990210051
60.46892781628025,-18.905738059040154,1,5395.8401626221075
92.89636128447788,-9.304916216552126,1,5162.678616943146
92.89636128447788,-7.3832602426199365,1,5189.399226970482
92.89636128447788,-3.223207173126024,0,5110.075716705526
-178.21681838307964,-13.747973793553058,1,5635.1348459997
92.89636128447788,-0.8793901160306294,1,5239.683198111116
-231.10335321779084,-14.728690375219912,1,5688.156305427947
92.89636128447788,1.5502387524233558,1,5109.56416756091
92.89636128447788,-11.135660444766017,1,5350.826947935737
-232.90786583906285,-10.517992602296431,1,5689.965421737714
92.89636128447788,-11.563909548802762,1,5330.81482138698
92.89636128447788,-8.488114328643581,1,5289.542058910986
92.89636128447788,-18.796961430336168,1,5314.150343519441
-40.19419232430161,-8.089225808294145,1,5496.760095401511
-77.98096947029575,-12.212389575839637,1,5534.643274506215
92.89636128447788,-0.07172199016801706,1,5039.14653966913
92.89636128447788,-1.1899067364089129,0,4787.850725371143
-321.96219658428083,-10.60089507020507,1,5779.246948675988
92.89636128447788,-1.126285716035478,0,5091.775947303377
92.89636128447788,-14.016613871080422,1,5285.359672315574
16.95639422075017,-13.13554415935512,1,5439.463705776639
-89.86362246843865,-13.746080320705516,1,5546.556242633358
92.89636128447788,-6.8453470783825985,1,5344.781907688995
-337.3633162115491,-14.60832418313879,1,5794.687359775315
92.89636128447788,-7.600366077503807,1,5262.004673828125
92.89636128447788,-4.227461249309627,1,4920.236561201957
92.89636128447788,-3.4916234160645607,1,5131.37246427798
-108.92640720148665,-12.494607178583152,1,5565.667660510737
92.89636128447788,-10.428201551219233,1,5231.305799473643
1.9184675425705677,-16.27242990786769,1,5454.539997345825
92.89636128447788,0.23015070914561875,1,5361.134547387495
92.89636128447788,-7.931435273337783,1,5215.736541014508
-59.533904637378185,-16.0360382525364,1,5516.1491473589995
92.89636128447788,-5.103287953006165,1,5058.317832391527
92.89636128447788,-6.385911448966549,1,5128.429313080309
92.89636128447788,-10.103877765526946,1,5098.3901097820735
-170.07601528808974,-8.564924177906562,1,5626.9732740161435
-201.74278376526482,-10.949450576207312,1,5658.720831032003
75.53629349847446,-6.304870702910481,1,5380.73435694386
92.89636128447788,-6.455761297020501,1,5360.8654174516405
92.89636128447788,-6.551449619639345,0,5115.517617036728
