pnl,alive_final,ST
-23.00120047557579,1,5137.71805581277
-23.73772139727953,1,5563.145477064796
-7.352644712349891,0,4985.4692954096145
-6.626061426219536,0,5051.635819798073
9.452408549895225,1,5276.889530083769
-12.79694306930105,1,5552.179287955357
-16.875017993565052,1,5442.636008126407
-22.198416689037458,1,5416.174589357395
-19.4269637711177,1,5370.182761301661
-16.141710623298422,1,5834.180613038466
13.912737227495029,1,5345.340487097451
-9.361592184409984,0,4593.768218696483
-20.798395849736252,1,5290.994068976429
-2.986321513742203,0,5111.6156572373375
-3.023220565578088,0,4958.004511038352
-15.545323121523325,1,5618.362535974574
-0.524882397467124,1,5311.336515356412
-7.783618072650825,1,5707.4282815934175
4.3424119738686535,1,5180.459485710455
-12.127724905136347,1,5534.549436751543
-16.913225508244977,1,5372.682274990966
-8.704920508502255,1,5592.383409323152
-14.50330225483366,1,5208.211671622217
-5.155641747691003,1,5253.454007716429
-5.31605415952885,0,4924.790186180311
-6.0123527021532945,1,5138.636057403913
-18.9590928535481,1,5586.506586479876
-12.706437751967314,1,5706.130985259133
-13.017458401212364,0,4905.056952338216
-14.518426793130857,1,5918.289334900918
-22.543834275167683,1,5810.756004214697
-6.890278361020836,1,4982.927036384074
-16.782934036719915,1,5285.7467234470805
2.0143250119697313,1,5108.356111369945
-11.602011403114375,1,5648.206202510881
-39.516988161137135,1,5298.237613061168
-6.704704423928888,1,5569.658446654299
-4.992390812064574,1,5307.562071043823
-11.175134602619437,1,5540.448457260857
-14.371150284297983,1,5694.07886514804
-22.00761516666269,1,5286.7719969105665
-6.982260018351241,1,5349.066256786289
-31.971989741148718,1,5389.543749613986
-20.55240011555543,1,5461.526332401631
-8.03717437169029,1,5059.871155572017
-5.902706528283488,1,5536.537541011311
-11.892366796168972,1,5410.86065846194
-7.795546891394224,1,5346.701540475067
-13.078039796014242,1,5215.141039848319
-20.540068080387755,1,5869.863963023639
-3.5226097825899076,0,5017.174644435675
-8.700214829295842,1,5239.311991915713
-4.730039611091886,1,5230.894281546275
-10.401545786578936,1,5683.213284712579
-5.640233487231248,1,5287.467051834883
-8.75432602382989,1,5344.926080491042
0.3477051442632728,1,5399.1905296526475
-1.381887560172693,1,5184.134088341341
-14.812143478869075,1,5704.4454695817785
-8.744351313366582,1,5239.674569005364
-1.0737356055351626,1,5207.97555354307
-6.616367097976763,1,5653.040212122249
-21.60517552836427,1,5554.34171871057
3.541740456199477,1,5364.850866110925
-9.144285210017562,1,5079.694325912648
-8.546857031273703,1,5357.56698318186
-6.742553236510368,1,4929.2508136788465
9.348236511966828,1,5206.041464652
-4.928831097994632,1,5342.815753538042
2.75709186405839,1,5208.931836060078
-22.711631176410265,1,5705.227828072403
-20.23354054367246,1,5678.000744991476
-9.732375697540709,1,5180.773342600088
-12.915957562851778,1,5226.8179868181
-13.336293523899258,1,5334.748392243331
-10.188447148213577,0,5095.351901133058
-9.519030823600588,1,5425.37114445338
-15.602896014506769,1,5602.981899234776
-9.326514917033819,1,5968.635083716703
-5.0616623211590195,1,5509.066500265185
-0.2523668604128577,1,5157.169267873126
-13.872339309229574,1,5703.5691288975995
8.353654808054152,1,5368.425464183905
-3.3157541129249495,1,5278.923994643088
-8.688451846470343,1,5565.765888403499
-6.7182099799426815,1,5202.032041992268
-10.898872580288298,1,5556.163900914524
-13.111022097143177,1,5483.491953742589
-20.44115557684654,1,5672.362553570007
-13.471852808293079,1,5548.736234583697
-20.986454503349705,1,5539.157009078953
-1.7269383950583528,1,5179.257796579744
-9.290344510335672,1,5615.127867397014
-19.589192881494494,1,5186.330582423233
-8.875715816403499,1,5672.489097397968
-13.378716425750675,1,5208.188321372305
-2.4585575183891706,1,5669.569775185411
-11.073406407841095,1,5318.155363737283
-2.3822789990552966,0,4896.624920684041
-6.353508446967226,1,5346.642121731525
-4.002293607771534,1,5192.850198825843
-9.07422568797574,1,5627.674397464268
-2.8363218876677005,0,5026.965098096717
-45.71940534356099,1,5314.826980626953
-7.609639155822808,1,5231.500206917685
-10.287498979430893,1,5349.655429133725
-5.630895704882278,1,5529.382165784675
-18.205545561311837,1,5165.064477042864
-12.859488011270514,1,5618.240505329467
2.0235288904400477,1,5348.889123206522
-16.247976629962977,1,5473.456020979876
-28.889942280097785,1,5631.892880945107
-3.988317770923487,1,5129.175554359665
-12.34463826755411,0,5076.140570475379
-14.468455945335336,1,5316.177264593239
-5.927436895466176,1,5248.971380114608
-0.7587019247946654,1,5009.899699026879
-2.4037196403245007,0,4764.086664926993
4.544563197818389,1,5179.852094936227
-6.274832355593389,1,5574.3499559645925
5.809047532497971,1,5393.361146578706
-13.313501284700445,1,5180.852030630938
-8.862449615795413,1,5519.071159475736
-13.59120621506645,1,5731.22814120978
-7.217054177659005,1,5128.523239073343
-7.581434668722068,1,5570.733402229266
7.9104239992053635,1,5331.927705815743
-13.417300137493939,0,5055.225236528118
-13.969828745669375,1,5236.801628100988
-25.111078438484583,1,5657.710000215866
-0.9129212520224956,1,5162.2712220113945
-3.0064248678436343,1,5468.427314153548
-12.774813240641215,1,5205.1539907954775
-13.34195986873874,1,5558.847082168425
15.43881771202814,1,5422.735798102959
3.351202209732113,1,5161.030876942221
5.110947588786075,1,5352.958338489982
-16.59420496500934,1,5880.161305992317
-0.5467583885854904,1,4925.475471609009
-15.88398016714018,1,5489.75313356446
-2.521814264981913,1,5502.364089864867
-7.867666699484289,1,5570.7241617500285
-2.0179188481160963,1,5551.7167610023125
-23.21407510602421,1,5649.860774919758
0.20191558275382704,1,5437.389262767756
-16.34279493817212,1,5521.938496389921
-21.351908688227923,1,5896.404824310016
3.4894718788283257,1,5312.561159153896
-12.358570640933067,1,5546.894414502712
-4.432883401498657,1,5477.23435975521
-2.32112548763617,1,5237.848776046243
-13.923001354219195,1,5594.375954532133
-7.775405189456251,1,5761.9193889666785
-26.15099097923877,1,5287.688286260427
-2.7218896623930156,1,5168.005071328586
-25.421931894045883,1,5721.644195878643
1.7841540498616837,1,5219.625285251965
-12.256249149260839,1,5723.720654753991
-23.6712364569903,1,5400.523670338391
-10.536710571108713,1,5280.230090688777
-7.5886301669179375,1,5604.472328545922
-24.849093791908672,1,5415.371933821672
-23.093253477618624,1,5225.917165603215
-10.85675222786449,1,5608.695028208974
3.0868974136971907,1,5220.496741892603
-6.508498619351627,1,5056.02058782443
-18.773321087048316,1,5574.001521375943
-8.327585255503767,1,4900.49985503405
0.18058103879957343,1,5432.980734541063
-30.62508791385062,1,5453.3278479952705
-2.659665091221548,1,5165.105439673368
-5.938514781656522,1,5379.941306243639
-26.060282163404736,1,5594.127461683827
-14.358318320108992,1,5722.773597723092
-2.049565431654628,1,5761.096814510962
-13.796422113854586,1,5287.121055046934
-3.614769423481448,1,5807.868549548779
-6.4656632943997465,1,5590.727216512685
-7.438568152773769,1,5602.018856338773
-15.611191334347515,1,5244.3971204055215
-25.39173727069101,1,5469.916674669594
-4.232001754437988,1,5631.223765498474
-21.351753177918315,1,5264.104597004202
-5.281797691865904,1,5428.615274171354
4.045533714945756,1,5277.90280829723
-5.590800817755296,1,5185.439437775526
-10.987141347802641,1,5242.320506043636
2.308982107092678,0,4967.171921305998
-14.505336612573501,1,5392.7970172039695
-9.222538366587553,0,4674.984676700515
-16.38363785197089,1,5367.905782917812
-9.712565807558349,1,5614.600183527435
-15.188075781738917,1,5849.611639579261
-11.591593447684332,1,5168.301162645403
-17.284718285171948,1,5441.25870011732
-4.697849592380044,0,5189.528059713708
-19.46760523104149,1,5464.651949296797
-21.79237784716952,1,5741.873633209232
-2.908036641567378,1,5350.771086877292
-16.52643882468874,1,5555.195511179562
-3.419511034028959,1,5138.53929560615
-12.800325116943895,1,5576.941144909292
-1.936511207211879,1,5407.860657390474
-9.283191459298905,1,5625.0597895179435
-13.245056392459785,1,5285.422643759175
-17.573126249717234,1,5329.724109028174
-2.2200295108123185,1,5002.443908794067
-2.666444079972001,1,5223.412599898434
2.4107275339044802,1,5056.2123431179425
7.09754615121593,1,5197.280267197436
1.6919275770121693,0,5281.9103400651975
-32.583937240430714,1,5515.3335986101
-7.696903475886728,1,5312.35910170918
-4.5929915963544135,1,5145.194533849444
-6.8519121134752154,1,5130.066099154971
5.6154910253167145,1,5363.762456476075
1.5922969602049761,1,5317.543899368668
-14.840592601265598,1,5507.5724428287585
-10.859488491058181,1,5142.336263519831
-4.39605912747198,1,5216.57486874123
-18.57229539374839,1,5636.760448283091
-13.640254340782121,1,5563.40743213276
-10.389589903078113,1,5070.032971003048
-11.516537171378332,1,5390.460166220953
-14.152258339520813,1,5625.985517326747
-4.614620456282474,1,5237.255332384617
-4.137459088449628,0,5061.46932069166
-25.74102088372092,1,5673.592646802744
-5.00847876244482,0,5051.9807400756845
-2.342048658079875,1,5445.438721825304
-11.62578925183243,1,5486.995696883214
-12.08813539228504,1,5652.435050769066
-8.209586591904554,1,5410.324247987676
-1.6077115030420828,1,5431.799942745188
-16.070242116925126,1,5126.110436580184
2.715796373323201,1,5111.613283270931
-16.28895545639716,1,5602.226830207756
-17.874455899609867,1,5014.482563935294
-16.74306793914002,1,5498.430703046405
-24.850675322792995,1,5493.169414009238
-9.376166901253782,1,5419.769849612064
-4.07084004897658,0,4779.865942273319
-5.993507593521549,1,5081.983165710387
1.1236142887773894,1,5434.665351802538
-25.295160442187807,1,5752.4455361423725
-9.979386188892459,1,5141.3461608034895
-5.370453327549512,1,5672.300755949595
5.472281190443908,1,5303.328862577475
-15.173073403209855,1,5681.506906920982
-7.813421930088225,1,5612.176212958353
-23.236582996056313,1,5887.07066803141
3.745425410412281,1,5459.8829438882785
10.029832996677214,1,5369.4921733005
-19.668909673730923,1,5728.031371373488
-1.94403302164028,1,5499.22409986291
-4.395613196854908,0,5048.078071620362
-32.02661520809869,1,5338.694545374951
-18.85714665372052,1,5641.148886761248
-23.437686975769793,1,5433.296036747998
2.6876525362975023,0,4956.593555561039
-17.605604512860737,1,5434.932322211091
12.60379773487989,1,5381.364044377152
-15.341998175013032,1,5498.006454041257
-2.122962179193065,1,5093.078422111599
-2.3032378868582635,0,5138.883748500441
-1.3668475873801071,1,5477.7116822910775
-11.484806162339737,1,5455.3647620111715
-7.379880554455758,1,5017.990669056735
-0.16644424237808497,1,5301.1682117300425
-6.803381312644641,1,5220.437112681859
7.485919898029351,1,5510.141317411921
-7.707833234777354,1,5497.365900604555
2.856999161301246,1,5365.7800009535495
-23.599356233791696,1,5439.270396745638
1.1151572557124023,1,5140.840863131864
-3.928404876940184,1,5212.347829633723
2.6981011320941546,1,5107.189090865394
-9.230646638957289,1,5149.401825912711
-5.204180074883643,0,4893.690247487492
-16.836608862194225,1,5740.101008541735
-5.500181695337233,1,5491.962767078444
-2.1900646493348126,0,5108.155665449048
-8.742619835099958,1,5404.5657503765815
-9.836823189074494,1,5576.296362433807
-12.865636207553507,1,5975.339926232644
-10.633185237961293,1,5238.598109685849
-9.295510001420553,1,5482.745318010124
-17.035887746770534,1,5218.270181230379
-10.670481646089684,1,5510.24613090035
-6.059198877524164,1,5103.584784438601
-2.249736734520411,1,5381.826771750031
-8.237374646853823,1,5676.9716561374025
-9.691647893754634,1,5550.350372183152
-12.807264517656257,1,5231.34557698137
-10.79477197086544,1,5635.133943562887
-4.9078616924999885,1,5150.283795045814
-9.277933886786487,0,4959.774662816234
-16.08773374255179,1,5433.521887507319
-15.238899743181719,1,5516.779978746798
-17.69902965704661,1,5227.853733621427
-2.780784554423917,1,5494.583119232726
-13.83476969399635,1,5478.986352475277
-13.063106197129855,1,5434.774841964079
-8.118418400235374,0,4962.363080285342
-6.257983071910787,1,5287.541702182288
-17.422503342715572,1,5343.051912898805
-8.938571885290912,1,5675.8762134208855
-9.623807253602422,1,5318.466419986817
3.156893718725853,1,5265.529307561032
-17.48852939633889,1,5416.378519938754
-23.68619496882662,1,5277.45702920799
-24.220650286241256,1,5240.201079864275
-5.30314149972433,0,4975.642872204475
-17.99168613038546,1,5661.214499169085
-11.236505691876072,1,5217.648035729749
-11.279720566803007,1,5485.2535432347395
-3.4907929710797756,0,5060.048863375363
1.615585711820131,1,5418.351549845906
-14.257153356896652,1,5340.401490539615
-12.103806370898651,1,5035.356028292995
-12.712930048352973,1,5626.2521525835355
-5.007304980527806,1,5538.878358253375
-6.538916643544187,1,4966.023597687553
-11.60340092144213,1,5321.121129251245
-2.185973233222077,1,5138.1279343649785
-2.426805690321544,1,5349.699732701323
-15.722533197862049,1,5382.034138733913
-4.597235540838483,1,5329.066737595977
-15.495182781727635,1,5585.256362574502
4.745108452752139,1,5085.0186171301675
-2.4749874955653723,1,5238.299249364158
-25.143503992625483,1,5694.157223942758
-24.5220610436063,1,5532.021269561892
-9.359539064353674,1,5285.126894336385
0.9279200716898739,1,5140.841984928493
-1.145155793153208,1,5560.150812639807
-5.003140566139336,1,5509.369723005113
-6.69050191856968,1,5660.71838510753
-8.431681646569814,1,5495.712192854972
4.920438749070743,0,4934.369522415666
-6.611418869652345,0,4855.141606933781
-3.374686866452066,1,5357.085081012798
-19.305158417932944,1,5497.337609054638
-11.648305797898502,1,5694.647129238001
2.5926014200466305,1,5037.104785560703
-8.230895233081355,1,5523.738817384311
-4.915962591202189,0,5223.831191137784
-5.663348970722082,0,5053.939328939802
7.1140280536474165,1,5369.508993166477
-1.8540355703926252,1,5533.918612000522
-8.186193182159514,1,5431.852069334152
-8.654594351223663,1,5142.884423561024
2.5147089576468904,1,5163.831107628837
-6.101310232110336,1,5596.074481782825
-14.336892543926297,1,5337.695489597355
-3.386950996912674,1,5621.690779308429
-22.07364017483087,1,5845.720874137624
-23.55790092557739,1,5100.1392953970335
-20.422196537433592,1,5892.062955198256
-4.397335133491609,1,5278.196641480612
11.932052662215256,1,5358.0815442617
-13.852210556940918,1,5737.339794819607
-16.935535303204215,1,5272.543788273394
-10.89466935443852,1,5550.11239430914
-12.202597047500603,1,5635.744468828331
-19.066590401160283,1,5422.995320301748
-8.462834295270685,0,4785.01495939
1.5126541106450828,1,5170.278062498346
-3.9576225839295063,1,5076.4787285349
-8.303798240540635,1,4928.006498994274
-8.734379801998864,1,5210.284312657016
-8.194634164839954,1,5457.603052409422
0.4206098755030503,1,5283.606638090221
-18.01842767301605,1,5854.427012462704
-1.4454669789775796,1,5237.320221368291
-7.516011156653974,0,4965.012275239891
-2.001597907817086,1,5538.341888555029
7.282795213513509,1,5357.2516367986955
-0.7198943780902278,0,5014.826060584986
-17.02029111214506,1,5339.928633959465
-9.961135096091311,1,5426.201876366035
-4.714093658792564,1,5172.135686295175
-15.251377090278293,1,5048.157064850633
-17.490478571056432,0,4954.6097494349615
-3.57645053270679,1,5176.229402410404
4.874299133460227,1,5362.7679905781615
-19.67775264194188,1,5823.907901595687
-15.107904352380363,0,5059.318474228418
-2.956547048095965,0,4825.032926165667
-4.855736416972271,1,5247.283697063596
-4.81664762763587,1,5304.940963960162
-7.330632622613681,0,4994.000391002363
-5.804590652213124,1,5156.283684365743
-15.486813851317095,1,5280.313833929429
1.3186273279611669,1,5353.184630452949
3.853602455905502,1,5349.795066400502
-25.199495448663583,1,5451.2126653513105
-7.023584120053783,1,5685.603594038809
-18.26689630252903,1,5160.624524323361
-14.321684106883367,1,5626.195368090739
-2.840743550305864,1,5083.529231812765
-7.826446711938022,0,5151.681344213969
-11.203372155392444,1,5271.284030997404
-24.698964961899947,1,5386.803450914878
2.8375596447374427,1,5135.449208475627
-21.2153845005505,1,5500.501707550511
4.840606834386037,1,5280.551023754303
-10.659977775352067,1,5276.826707353214
6.693038553797497,1,5187.029897945651
-14.975788019115498,1,5992.70001431398
-1.5622985214533411,1,5296.787487576951
-8.296273975043569,1,5044.016711671085
-4.525597453953196,1,5406.199362526957
-11.347266124368161,1,5347.461853834455
-6.478960485012067,1,5542.840693674852
-10.835255723071896,1,5468.234843548975
-29.902079337387384,1,5307.972699755641
-13.518480789974092,1,5519.263378788142
-10.068441064960098,1,5779.299465711968
-4.189889574077824,1,5486.864427182441
-14.469489114048615,1,5258.425550004576
-7.227052340059345,1,5608.676018245983
-10.962563960920306,1,5304.807148185737
-10.02916309128523,1,4904.549958393624
-15.255842783324223,1,5310.998062503888
8.346290515465299,1,5260.541944622883
-12.544872084671567,1,5304.375084492651
-15.323775445675892,1,5765.338480052052
-5.039548614484374,1,5580.373518478089
-9.312528650903044,0,4990.654326929217
-8.617341092967434,0,5025.39842739698
-2.451061339588705,1,5425.254175785658
-8.695885800812903,1,5483.015697349436
-22.0831091333759,1,5229.244969314441
-15.917254076351128,1,5607.76778646245
-24.57653792855126,1,5625.211800405663
-11.666546067599032,1,5044.176649825223
6.644245920444519,1,5391.3890119205425
-9.098291102233816,1,5621.907356728395
-7.118474063298438,1,5201.4013413716475
-2.2030713365686765,1,5320.22464782648
-13.829567932457664,1,5334.62938400988
-7.7494020087506215,1,5508.949818331532
-4.5800045325268,1,5584.692164437516
-16.686387902522256,1,5524.096729347547
-9.257733970724619,1,5281.143811548307
-10.705159330493471,1,5045.61630993433
2.95169133655684,1,5211.479335302073
-13.171892783500926,1,5058.091478300055
-6.387102641495403,1,5503.608820884349
8.244898464939979,1,5408.869177030486
-0.1278152668251844,1,5234.504631174427
-5.4264804855001785,1,5729.486369840163
-14.785661535323875,1,5321.757282358006
-13.493391067902849,1,5862.302111893774
-9.993876263082711,1,5634.317165811467
-12.036178644487563,1,5235.700973516497
0.679114604987614,0,5001.394392941368
-5.256594664251679,1,5437.378366139359
-8.444634531422702,1,5191.897653897428
-12.911889614950269,1,5485.426022087454
-14.85831617221993,1,5695.938202559376
-13.292755112207487,1,5839.433860634582
-22.405355250261046,1,5002.868886713322
-0.5761379158793716,1,5361.943638332207
-5.204224322588743,1,5632.449413870478
-9.466824032364961,1,5172.396283330728
-4.146602609453112,1,5532.932149971493
-6.644037151894736,1,5422.167631279348
-5.688533970798744,1,5505.84180664929
-15.213563661153785,1,5430.204497218962
-9.749402272575026,1,5440.409195982448
-4.1466049893928325,1,5229.249461235858
-31.4356950609996,1,5194.0648792197035
-4.160855197755051,1,5109.764924624915
-0.29330035179226144,1,5095.054246594365
-7.313867220271277,1,5572.992006073422
-8.529404902519369,1,5166.18115047428
-16.12554885179361,1,5423.43343311252
2.0294329157372637,0,4971.30122510341
-17.99385578928531,1,5198.767258294158
-9.399897592706845,0,4891.66342322543
2.1557969298401076,1,5347.2113058766245
-6.192781723381344,1,5325.67599782401
-0.8425432330368263,1,5238.32478805641
-8.928639892380135,1,5191.283208504516
-31.41289996795132,1,5312.645668143227
-12.7884707691328,1,5398.547795456354
5.584420179026893,1,5419.576916549894
-16.980984216335855,1,5549.122523257048
-18.575139312351617,1,5255.916977867149
-6.561810364446501,1,5664.602425127812
-19.560983289926874,1,5231.990240427449
-8.66985204161269,1,5253.015869237472
-10.37212108368476,1,5788.341888414941
-15.825761275965391,0,4837.932160190062
-20.25189455637792,1,5700.550468345757
2.7488616488917614,1,5355.255884249573
-12.463210005427454,1,5250.163443828163
-14.46011098039071,1,5547.11820407006
5.691589195966117,1,5545.86856350722
-9.33485256469703,1,5430.825316374806
-17.881117501939116,1,5914.908597799947
2.092300125349503,1,5340.00579535597
-7.024834104397192,0,4988.558334725104
-13.719718797762653,1,6025.90746509349
-12.987155842642483,1,5145.637563505726
-18.90746946996569,1,5486.180775199556
-4.889717074250729,1,5092.547383234204
-14.523557238976537,1,5720.131450735265
-4.3925321526885455,1,5478.660267951894
-11.52294763691134,1,5547.156141118456
-6.888617062067169,1,5742.763482699289
-15.530928135400018,1,5330.385145334981
-7.364363646388159,0,5133.096258610831
-15.744575193572928,1,5573.082073738507
2.728872716396836,1,5400.811632186937
-2.9981007692149433,1,5351.957447378257
-3.6646166429833213,1,5132.916496909269
-13.646226868809826,1,5226.7408593184955
-6.869910675318351,1,5498.308476064491
-13.923749303514342,1,5621.750335185549
-7.936289980485981,1,5393.176602765176
-28.485035696302234,1,5301.151503074162
1.429183599083899,1,5347.921525119676
-1.389189460546035,1,5266.923734556298
-2.507782880563127,1,5291.645127792728
-14.847796170505283,1,5328.1546006401395
-16.792408679300934,1,5460.419109794039
-1.2063356098838298,1,5132.3299038105715
-15.529832830431587,1,5662.333003917701
-9.823577788938483,1,5266.524500179264
-17.766033478657846,1,5469.762552202575
-11.552257824282606,1,5649.667899940551
-5.356904224694896,1,5013.894534513621
-16.40528668573552,1,5667.954922574297
-12.00173948518406,1,5209.35361097874
-10.325838420761102,1,5462.8354943436925
-11.738477036909899,1,5579.167334388011
-7.422906912848454,1,5124.189726469957
7.174532302018065,1,5345.97249039143
2.7781010616431194,1,5164.619298365565
-9.67837319198673,1,5185.285047596757
-9.834240159215955,1,5267.878847327771
-7.841973858669945,1,5127.80881373229
-9.523494867869886,1,5551.989274448465
-5.136773483254954,0,5294.541882427466
-14.720771470811997,1,5768.901718844357
-28.99991521985521,1,5559.4858705391725
-14.825863676381527,1,5298.997494528964
-12.322839747786645,1,5334.340477661523
-17.139021401337263,1,5333.884460036848
-10.714221514428573,1,5558.354048092814
-26.5379865264822,1,5466.569556596195
-8.666185411007973,1,5606.871655287336
-27.558213113600026,1,5263.806396043697
-8.517737902473527,1,5478.282230655648
-8.25428747820402,1,5204.028304313658
-10.673620975332883,1,5158.476087519203
-10.98373413094807,1,5125.01006760424
-22.712710941402293,1,5609.922417395829
0.943213140603774,1,5319.022709632497
-5.714273686152714,0,4861.441738330388
5.313223785970763,1,5360.972896749079
-18.13223277479483,1,5549.079044085802
-14.140833031276479,1,5148.1299921565005
-7.32961160198829,1,5821.047362431627
-18.233535633361516,1,5321.868261955503
-4.2338031083826255,1,5126.368980403005
-23.516670056821567,1,5480.581458193436
-14.632596412491694,1,5473.671678998257
-8.82250435078322,1,5199.990801693863
-4.166879033268537,0,5015.901578852018
-8.20341769271181,1,5118.516736026539
-0.6614420391421945,1,5221.712863314097
-6.967473600788253,1,5468.51190922999
-8.32730512812632,1,4827.446293600517
-6.503365428181496,1,5629.976390621685
-5.744403925569344,0,4895.976584095569
-10.12921249149531,1,5470.132973039789
-9.82479164187589,1,5441.752359453654
-14.354456645248439,1,5195.0753160635795
0.42757379022350506,1,5547.510219801366
-12.351394309855095,1,5558.943278853936
-3.5599476121662406,1,5124.04803281411
-2.513750822183283,1,5326.223450606853
-3.1512473256019007,1,5329.484573254783
-9.01341921441417,1,5521.30841716367
-8.701603572607159,1,5199.253987419479
9.265857831869091,1,5306.175675065262
-17.789727627683426,1,5228.074969744777
-3.212187156334039,1,5379.401484846005
-4.515600799891217,1,5597.441903448803
-6.9736047968221015,1,5257.413414702345
-3.589929297496126,1,5182.269405823303
-15.50100094928009,1,5240.713708883319
-25.558591286029696,1,5692.983115206024
-8.871750494257867,1,5662.973660401475
-27.90683991917922,1,5482.270184506489
-5.4567215496387504,0,4960.085685074156
-4.583860708694022,1,5233.717756132891
18.79556018383937,1,5366.004968740931
-12.49019641625182,1,5689.302036232538
1.2493636183069228,1,5082.708710852235
-9.891823129779368,1,5452.581702022389
-0.847183652619738,1,5150.632171901669
-8.137861408445133,1,5529.185860385378
-6.566021874549797,1,5280.481908299801
-27.85777076589693,1,5447.0737320435555
13.661943077022144,1,5242.392159327104
-16.31891262564419,1,5274.224940880011
-6.94752113990741,1,4979.9026682173735
-16.306989794603396,1,5561.159969028155
-9.610028590993352,1,5423.870537645971
-3.40743755189704,1,5297.717241912218
1.985241456571572,0,5032.992821092391
-3.417407285446904,0,5157.727083743727
-8.340000999177391,1,5610.712830739781
-18.270235002095433,1,5617.297587286071
-0.5917036503715281,1,5375.744775950582
1.7795242720758324,1,5481.2142945705655
-18.104682335524217,1,5340.745899566441
-10.57406580168575,1,5214.857812688912
-13.07908818040869,1,5505.897005788979
-4.628274166460045,1,5359.545691286685
-4.696019988303956,1,5174.4897709149645
-20.039293911498135,1,5445.466458693696
-8.295656577978662,1,5540.1294592614595
-16.154263673996866,1,5949.868720555906
-6.974693681518179,1,5096.155912731752
-8.07515853985159,1,5341.8828958149115
-3.1600123772929605,1,5107.8089242183705
-16.616163947626774,1,5739.941755392896
-15.833064467855365,1,5435.799065282974
-8.397753156751895,1,5314.17624940795
-5.1308101252170815,1,5299.800605548343
-22.46599214984235,1,6214.591878784878
-14.046235501172305,1,5516.697971072016
3.8942949828209343,1,5286.181611445038
-9.594090278491374,1,5249.463397046198
-8.038440948753305,1,5562.794284414997
-30.000805671191443,1,5276.132011101233
-17.587094411762337,1,5483.023461070343
-1.0547796366176896,1,5136.357501549912
6.278968930517294,1,5368.777297711063
-8.32583690293351,1,5134.10347821874
-2.5362073040290927,0,5021.860872398917
-6.836178053283888,0,4905.0950704708475
8.071130598794298,1,5575.237761280744
-0.11614649710934266,1,5240.001253634613
-12.198820239455927,1,5378.68777279663
-7.362936257095012,1,5230.772194689849
1.0447756444541483,1,5365.450018726464
4.154810047965942,1,5298.0628858668815
-8.430057192060328,1,5148.826514305982
-19.912113520519597,1,5885.392645099451
-12.917124478085498,1,5542.268599476767
-18.647684146234496,1,5592.6422198663
-0.7966642561505068,1,5412.690199478374
-6.482906055197655,0,4908.008226788531
-20.665858533821847,1,5766.0957080193
-7.088678344584878,1,5350.553119823537
-9.603341369151167,1,5824.544098255915
-11.574783541827031,0,5069.5239646056
2.3848043473583402,1,5330.661950355109
-9.32614614625577,1,5243.018424857262
1.3246000188186788,1,5165.896904535991
-16.226222883957234,1,5441.321572488427
-10.35467155558581,1,5513.082231457041
0.4405566199482069,1,5220.5005266164635
-17.626110328955292,1,5780.225959908524
-1.5021209939526894,1,5049.212396960043
-10.457769609296207,1,5295.436611206631
-8.298161816573156,1,5439.592691949181
-15.493258610800694,1,5481.764594652951
-0.23210138431886662,1,5374.154413089838
-4.033276202908837,1,5392.71068009109
-11.43321784762793,1,5663.718751891364
-16.448444586467303,1,5682.347973676458
-0.8782144989398715,0,4934.102894093345
-14.92618882062159,1,5266.996648248739
-12.729462897137637,1,5469.656654233514
-2.405842483847206,0,4937.684593914001
-12.776823182211482,1,5314.945068415053
-1.7124096674706664,1,5275.860596857271
-9.895622516233775,1,5270.511159813433
-6.603175641548994,1,5278.477640181303
-13.35280863084385,1,5282.471183004182
-17.670424949717017,1,5601.758376115738
-21.596385806971483,1,5219.074050485697
-21.687919496880568,1,5426.129627656505
-3.625218609662977,1,5050.238809612348
6.728385108625844,1,5357.666872342227
-5.18385102454949,1,5279.508852721643
-2.7363050249186927,1,5596.3724954985755
-1.8446158884416946,1,5429.058359325376
-28.76739776774061,1,5218.292060180085
-29.6666847949964,1,5416.40347121539
-2.8438202824133043,0,4950.989532127079
-9.196414968805328,1,5149.712939797878
-11.486600523141533,1,5417.438155480365
-10.927826902475317,1,5414.756836991963
-25.796631602590466,1,5109.662252777283
-10.550583814850143,1,5526.452357171067
-18.26022548617857,1,5440.836302084108
-7.58618829112692,1,5168.536936732748
-22.291722952355485,1,5420.538187235986
-12.216401453798426,1,5427.781259478384
-16.50902029752433,1,5611.507043263217
-25.43125165616537,1,5286.4605179200535
-1.9085162753128317,1,5300.224931390709
-4.724841480536426,1,5229.329858827835
-16.318797905752035,1,5759.366125971731
-7.260489394997421,1,5520.145847279868
-21.01780836027774,1,5677.647283543109
-1.4074207127409863,1,5332.828741258732
-5.740401788592926,1,5080.724390924665
-8.15051613788819,1,5446.982365248053
-11.505916077549955,1,5457.747443420498
-19.813429035722947,1,5511.495982041936
-7.06060515219815,1,5493.93035140406
-6.059364083657773,1,5030.915385500054
-2.7894084626873337,1,5183.862091916942
-8.860694918289976,1,5322.55530385995
-16.025967761199354,1,5856.916278189564
1.9730197923986266,1,5228.010920944437
-18.96173203948365,1,5697.463597013385
-5.7466106329150275,0,4776.426071467413
-10.627826834473126,1,5645.791444382354
-6.3296137155848555,1,5437.459770196145
3.121392077654483,1,5280.018723978098
